2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,BOFA MERRILL LYNCH (conglomerado), ,0,1,0,1,4484,4477,103,,,
2021,2º,Top 10 - Bancos e Financeiras,Conglomerado,0000000 ,BRADESCO (conglomerado),25,33,2515,4076,3048,9639,99260817,90494990,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,BRB (conglomerado),103,70,182,257,363,802,1754926,1641288,,,
2021,2º,Top 10 - Bancos e Financeiras,Conglomerado,0000000 ,BTG PACTUAL/BANCO PAN (conglomerado),103,44,1301,1352,977,3630,12576773,6775722,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,C6 BANK (conglomerado),433,76,3672,1335,763,5770,8465478,7373617,,,
2021,2º,Top 10 - Bancos e Financeiras,Conglomerado,0000000 ,CAIXA ECONÔMICA FEDERAL (conglomerado),32,13,4681,5868,5457,16006,145684233,144161902,,,
2021,2º,Demais bancos e financeiras,Banco/financeira,09313766,CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO, ,2,3,5,10,75187,69362,09313766,S4,CARUANA SCFI
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,CCB (conglomerado), ,7,111,11,129,216849,3711,213723,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,CITIBANK (conglomerado), ,0,2,1,3,17853,16946,1807,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,COLOMBO (conglomerado), ,0,2,0,2,339230,29,339215,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,CREFISA (conglomerado),24,89,61,258,35,354,2450772,1373583,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,DAYCOVAL (conglomerado),777,01,1004,530,122,1656,1292129,150778,,,
2021,2º,Demais bancos e financeiras,Banco/financeira,15581638,FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO,555,73,89,269,19,377,160147,667,15581638,S4,FACTA S.A. CFI
2021,2º,Demais bancos e financeiras,Banco/financeira,36583700,FC FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO, ,1,0,2,3,5554, ,,,
2021,2º,Demais bancos e financeiras,Banco/financeira,00411939,FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO, ,0,2,4,6,85499,1689,00411939,S4,FINAMAX S.A. CFI
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,GAZIN (conglomerado), ,0,0,1,1,35777,292,35512,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,GENIAL (conglomerado), ,16,4,3,23,106974,106969,39,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,GM (conglomerado), ,8,19,14,41,297112,470,296722,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,GRUPO BONSUCESSO - BS2 (conglomerado),155,90,132,170,75,377,846668,841035,,,
